Stadium;Date;Event;Race;Distance;Rank;Nr;Name;Country;Pair;Lane;Time;Behind;Gender;SeasonalBest;EstimatedTFM;EstimatedTFMBuffer
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;3.0;266;Natasja_Bruintjes;NED;9;O;38.350;0.200;Women;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;4.0;215;Shannon_Rempel;CAN;13;O;38.410;0.260;Women;;1620;1680
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;5.0;221;Hui_Ren;CHN;15;I;38.450;0.300;Women;;1890;1950
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;6.0;305;Rebekah_Bradford;USA;7;O;38.460;0.310;Women;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;7.0;293;Svetlana_Kaykan;RUS;14;I;38.490;0.340;Women;;1755;1815
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;8.0;314;Jennifer_Rodriguez;USA;10;O;38.570;0.420;Women;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;9.0;258;Jee-Min_Ahn;KOR;11;I;38.660;0.510;Women;;1350;1410
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;10.0;260;Bo-Ra_Lee;KOR;14;O;38.730;0.580;Women;;1755;1815
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;11.0;288;Yekaterina_Abramova;RUS;5;O;38.740;0.590;Women;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;12.0;307;Lauren_Cholewinski;USA;13;I;38.770;0.620;Women;;1620;1680
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;13.0;206;Svetlana_Radkevich;BLR;8;O;38.820;0.670;Women;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;14.0;208;Anastasia_Bucsis;CAN;8;I;38.920;0.770;Women;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;15.0;205;Anzhelika_Kotyuga;BLR;6;I;38.980;0.830;Women;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;16.0;254;Yekaterina_Aydova;KAZ;10;I;38.990;0.840;Women;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;17.0;214;Tamara_Oudenaarden;CAN;11;O;39.027;0.877;Women;;1350;1410
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;18.0;202;Sophie_Muir;AUS;6;O;39.028;0.878;Women;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;19.0;264;Min-Jee_Oh;KOR;7;I;39.030;0.880;Women;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;20.0;242;Chiara_Simionato;ITA;12;I;39.090;0.940;Women;;1485;1545
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;21.0;282;Katarzyna_Bachleda-Curus;POL;5;I;39.200;1.050;Women;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;22.0;228;Karolina_Erbanova;CZE;2;O;39.260;1.110;Women;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;23.0;304;Paulina_Wallin;SWE;9;I;39.470;1.320;Women;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;24.0;278;Hege_Bøkko;NOR;4;I;39.990;1.840;Women;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;25.0;255;Natalya_Rybakova;KAZ;1;I;40.050;1.900;Women;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;26.0;204;Anna_Badayeva;BLR;4;O;40.290;2.140;Women;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;27.0;286;Daniela_Dumitru;ROU;3;O;40.340;2.190;Women;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;28.0;212;Justine_L'Heureux;CAN;3;I;40.410;2.260;Women;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_B;500;29.0;201;Jennifer Alexa_Caicedo;ARG;2;I;41.090;2.940;Women;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;1.0;134;Dmitry_Lobkov;RUS;15;I;34.850;0.000;Men;;1890;1950
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;2.0;126;Maciej_Ustynowicz;POL;15;O;34.880;0.030;Men;;1890;1950
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;3.0;14;Vincent_Labrie;CAN;14;O;35.100;0.250;Men;;1755;1815
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;4.0;47;Nico_Ihle;GER;13;I;35.110;0.260;Men;;1620;1680
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;5.0;26;Nan_Wang;CHN;13;O;35.160;0.310;Men;;1620;1680
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;6.0;58;Ermanno_Ioriatti;ITA;12;I;35.200;0.350;Men;;1485;1545
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;7.0;36;Tuomas_Nieminen;FIN;9;O;35.360;0.510;Men;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;8.0;19;Muncef_Ouardi;CAN;11;I;35.360;0.510;Men;;1350;1410
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;9.0;38;Markus_Puolakka;FIN;8;O;35.380;0.530;Men;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;10.0;155;Nick_Pearson;USA;12;O;35.390;0.540;Men;;1485;1545
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;11.0;138;Alexey_Yesin;RUS;2;O;35.400;0.550;Men;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;12.0;93;Jan_Bos;NED;10;I;35.430;0.580;Men;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;13.0;132;Yevgeny_Lalenkov;RUS;6;O;35.470;0.620;Men;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;14.0;137;Timofey_Skopin;RUS;7;I;35.480;0.630;Men;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;15.0;124;Konrad_Niedzwiedzki;POL;10;O;35.520;0.670;Men;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;16.0;119;Maciej_Biega;POL;6;I;35.660;0.810;Men;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;17.0;28;Yaolin_Zhang;CHN;11;O;35.660;0.810;Men;;1350;1410
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;18.0;56;Jan_Daldossi;ITA;5;I;35.670;0.820;Men;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;19.0;34;Pasi_Koskela;FIN;7;O;35.750;0.900;Men;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;20.0;146;Brent_Aussprung;USA;14;I;35.870;1.020;Men;;1755;1815
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;21.0;142;Joel_Eriksson;SWE;1;O;35.950;1.100;Men;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;22.0;2;Daniel_Greig;AUS;1;I;36.170;1.320;Men;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;23.0;130;Marius_Paraschivoiu;ROU;5;O;36.220;1.370;Men;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;24.0;114;Dag-Erik_Kleven;NOR;9;I;36.390;1.540;Men;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;25.0;7;Aleksandr_Komar;BLR;4;I;36.610;1.760;Men;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;26.0;52;Christofer_Tsimaras;GRE;3;O;36.710;1.860;Men;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;27.0;156;Matthew_Plummer;USA;8;I;36.770;1.920;Men;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;28.0;53;Szabolcs_Szöllösi;HUN;2;I;36.850;2.000;Men;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_B;500;29.0;1;Jose Ignacio_Fazio;ARG;3;I;37.270;2.420;Men;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;1.0;240;Jenny_Wolf;GER;10;I;37.000;0.000;Women;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;2.0;223;Beixing_Wang;CHN;10;O;37.140;0.140;Women;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;3.0;262;Sang-Hwa_Lee;KOR;9;I;37.240;0.240;Women;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;4.0;246;Nao_Kodaira;JPN;9;O;37.500;0.500;Women;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;5.0;272;Thijsje_Oenema;NED;5;I;37.730;0.730;Women;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;6.0;310;Elli_Ochowicz;USA;4;O;37.740;0.740;Women;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;7.0;253;Sayuri_Yoshii;JPN;8;O;37.750;0.750;Women;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;8.0;248;Tomomi_Okazaki;JPN;6;I;37.830;0.830;Women;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;9.0;312;Heather_Bergsma;USA;3;I;37.950;0.950;Women;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;10.0;225;Aihua_Xing;CHN;3;O;37.990;0.990;Women;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;11.0;227;Shuang_Zhang;CHN;7;I;38.050;1.050;Women;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;12.0;296;Yekaterina_Malysheva;RUS;1;I;38.110;1.110;Women;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;13.0;213;Christine_Nesbitt;CAN;7;O;38.120;1.120;Women;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;14.0;220;Peiyu_Jin;CHN;6;O;38.146;1.146;Women;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;15.0;251;Shihomi_Shinya;JPN;4;I;38.148;1.148;Women;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;16.0;249;Sayuri_Osuga;JPN;5;O;38.180;1.180;Women;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;17.0;236;Judith_Dannhauer;GER;1;O;38.290;1.290;Women;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;18.0;275;Laurine_van_Riessen;NED;2;I;38.360;1.360;Women;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;19.0;297;Yuliya_Liteykina-Nemaya;RUS;8;I;38.400;1.400;Women;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Ladies_Division_A;500;20.0;235;Heike_Hartmann;GER;2;O;38.890;1.890;Women;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;1.0;84;Kyou-Hyuk_Lee;KOR;9;O;34.260;0.000;Men;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;2.0;67;Yuya_Oikawa;JPN;7;I;34.270;0.010;Men;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;3.0;37;Mika_Poutala;FIN;10;I;34.310;0.050;Men;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;4.0;82;Kang-Seok_Lee;KOR;10;O;34.420;0.160;Men;;1215;1275
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;5.0;150;Tucker_Fredricks;USA;9;I;34.430;0.170;Men;;1080;1140
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;6.0;65;Keiichiro_Nagashima;JPN;8;O;34.450;0.190;Men;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;7.0;86;Tae-Bum_Mo;KOR;4;I;34.480;0.220;Men;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;8.0;63;Joji_Kato;JPN;8;I;34.540;0.280;Men;;945;1005
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;9.0;12;Jamie_Gregg;CAN;5;I;34.560;0.300;Men;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;10.0;68;Akio_Ohta;JPN;3;I;34.754;0.494;Men;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;11.0;20;Kyle_Parrott;CAN;3;O;34.755;0.495;Men;;270;330
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;12.0;149;Shani_Davis;USA;5;O;34.850;0.590;Men;;540;600
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;13.0;27;Fengtong_Yu;CHN;4;O;34.870;0.610;Men;;405;465
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;14.0;13;Mike_Ireland;CAN;2;O;34.890;0.630;Men;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;15.0;29;Zhongqi_Zhang;CHN;6;I;34.930;0.670;Men;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;16.0;61;Ryohei_Haga;JPN;6;O;34.970;0.710;Men;;675;735
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;17.0;83;Ki-Ho_Lee;KOR;2;I;35.040;0.780;Men;;135;195
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;18.0;24;Fangyi_Liu;CHN;1;I;35.230;0.970;Men;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1st_500m_Men_Division_A;500;19.0;87;Joon_Mun;KOR;7;O;35.730;1.470;Men;;810;870
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;1.0;229;Martina_Sáblíková;CZE;10;I;3:56.290;0.000;Women;;2970;3030
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;2.0;233;Stephanie_Beckert;GER;10;O;3:57.780;1.490;Women;;2970;3030
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;3.0;209;Kristina_Groves;CAN;9;O;3:58.670;2.380;Women;;2640;2700
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;4.0;277;Ireen_Wüst;NED;6;I;4:01.000;4.710;Women;;1650;1710
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;5.0;279;Maren_Haugli;NOR;7;I;4:01.190;4.900;Women;;1980;2040
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;6.0;232;Daniela_Anschütz_Thoms;GER;9;I;4:01.200;4.910;Women;;2640;2700
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;7.0;243;Masako_Hozumi;JPN;8;I;4:01.870;5.580;Women;;2310;2370
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;8.0;210;Clara_Hughes;CAN;8;O;4:02.140;5.850;Women;;2310;2370
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;9.0;216;Brittany_Schussler;CAN;7;O;4:03.170;6.880;Women;;1980;2040
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;10.0;237;Katrin_Mattscherodt;GER;3;O;4:03.890;7.600;Women;;660;720
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;11.0;245;Shiho_Ishizawa;JPN;6;O;4:04.150;7.860;Women;;1650;1710
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;12.0;211;Cindy_Klassen;CAN;5;O;4:04.300;8.010;Women;;1320;1380
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;13.0;315;Jilleanne_Rookard;USA;4;I;4:05.050;8.760;Women;;990;1050
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;14.0;311;Catherine_Raney;USA;5;I;4:05.260;8.970;Women;;1320;1380
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;15.0;261;Ju-Youn_Lee;KOR;2;O;4:05.910;9.620;Women;;330;390
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;16.0;269;Moniek_Kleinsman;NED;4;O;4:05.970;9.680;Women;;990;1050
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;17.0;316;Nancy_Swider-Pelz_Jr.;USA;3;I;4:06.250;9.960;Women;;660;720
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;18.0;250;Hiromi_Otsu;JPN;2;I;4:07.280;10.990;Women;;330;390
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;3000m_Ladies_Division_A;3000;19.0;247;Eri_Natori;JPN;1;I;4:10.030;13.740;Women;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;1.0;149;Shani_Davis;USA;10;I;1:41.040;0.000;Men;;1800;1860
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;2.0;152;Chad_Hedrick;USA;9;I;1:42.190;1.150;Men;;1600;1660
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;3.0;86;Tae-Bum_Mo;KOR;3;I;1:42.850;1.810;Men;;400;460
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;4.0;107;Håvard_Bøkko;NOR;10;O;1:42.890;1.850;Men;;1800;1860
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;5.0;17;Denny_Morrison;CAN;9;O;1:43.180;2.140;Men;;1600;1660
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;6.0;57;Enrico_Fabris;ITA;7;I;1:43.480;2.440;Men;;1200;1260
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;7.0;136;Ivan_Skobrev;RUS;8;O;1:43.490;2.450;Men;;1400;1460
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;8.0;15;Lucas_Makowsky;CAN;8;I;1:43.530;2.490;Men;;1400;1460
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;9.0;97;Sven_Kramer;NED;1;O;1:43.540;2.500;Men;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;10.0;124;Konrad_Niedzwiedzki;POL;5;I;1:43.710;2.670;Men;;800;860
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;11.0;54;Matteo_Anesi;ITA;4;I;1:43.830;2.790;Men;;600;660
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;12.0;154;Trevor_Marsicano;USA;7;O;1:43.880;2.840;Men;;1200;1260
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;13.0;142;Joel_Eriksson;SWE;1;I;1:43.900;2.860;Men;;0;60
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;14.0;132;Yevgeny_Lalenkov;RUS;6;I;1:43.990;2.950;Men;;1000;1060
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;15.0;111;Mikael_Flygind-Larsen;NOR;5;O;1:44.410;3.370;Men;;800;860
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;16.0;151;Brian_Hansen;USA;4;O;1:44.450;3.410;Men;;600;660
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;17.0;138;Alexey_Yesin;RUS;2;I;1:44.960;3.920;Men;;200;260
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;18.0;11;Mathieu_Giroux;CAN;6;O;1:45.310;4.270;Men;;1000;1060
Utah_Olympic_Oval;2009-12-11;Essent_ISU_World_Cup;1500m_Men_Division_A;1500;19.0;100;Kjeld_Nuis;NED;3;O;1:46.240;5.200;Men;;400;460
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;1.0;48;Robert_Lehmann;GER;14;I;1:45.030;0.000;Men;;2600;2660
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;2.0;69;Teruhiro_Sugimori;JPN;15;I;1:45.490;0.460;Men;;2800;2860
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;3.0;10;Steven_Hartman;USA;15;O;1:45.780;0.750;Men;;2800;2860
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;4.0;50;Samuel_Schwarz;GER;2;O;1:45.790;0.760;Men;;200;260
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;5.0;89;Haralds_Silovs;LAT;10;I;1:45.900;0.870;Men;;1800;1860
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;6.0;133;Aleksandr_Lebedev;RUS;11;I;1:46.240;1.210;Men;;2000;2060
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;7.0;45;Jörg_Dallmann;GER;14;O;1:46.280;1.250;Men;;2600;2660
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;8.0;81;Jong-Woo_Lee;KOR;13;I;1:46.543;1.513;Men;;2400;2460
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;9.0;153;Jonathan_Kuck;USA;16;I;1:46.547;1.517;Men;;3000;3060
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;10.0;16;Mykola_Makowsky;CAN;10;O;1:46.910;1.880;Men;;1800;1860
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;11.0;23;Xuefeng_Gao;CHN;11;O;1:46.920;1.890;Men;;2000;2060
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;12.0;120;Zbigniew_Bródka;POL;16;O;1:46.950;1.920;Men;;3000;3060
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;13.0;143;Daniel_Friberg;SWE;12;I;1:46.960;1.930;Men;;2200;2260
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;14.0;109;Henrik_Christiansen;NOR;1;O;1:47.090;2.060;Men;;0;60
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;15.0;117;Fredrik_van_der_Horst;NOR;9;I;1:47.320;2.290;Men;;1600;1660
Utah_Olympic_Oval;2009-12-12;Essent_ISU_World_Cup;1500m_Men_Division_B;1500;16.0;78;Aleksandr_Zhigin;KAZ;8;I;1:47.610;2.580;Men;;1400;1460
