Stadium;Date;Race;Event;Country;Distance;Occasion;Time;TempIndoors;TempIce;Humidity;TempOutdoors;AirpressureSealevel;AirpressureSurface
Arena_Lodowa;7-12-2024;3000m_Men_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;3000;end;13:50:00;12.5;-6.5;28.0;3.1;1011.3;992.4
Arena_Lodowa;7-12-2024;3000m_Women_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;3000;start;14:08:00;12.5;-6.5;28.0;3.1;1011.3;992.4
Arena_Lodowa;7-12-2024;3000m_Women_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;3000;end;14:23:00;12.5;-6.5;28.0;3.1;1011.3;992.4
Arena_Lodowa;7-12-2024;3000m_Men_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;3000;start;14:29:00;12.5;-6.5;28.0;3.1;1011.3;992.4
Arena_Lodowa;7-12-2024;3000m_Men_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;3000;end;14:49:00;12.7;-6.5;28.0;2.8;1011.4;992.5
Arena_Lodowa;8-12-2024;500m_Women_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;start;10:27:00;12.7;-6.5;29.0;1.3;1013.4;994.3
Arena_Lodowa;8-12-2024;500m_Women_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;end;11:04:00;12.7;-6.5;29.0;1.5;1013.5;994.4
Arena_Lodowa;8-12-2024;500m_Men_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;start;11:23:00;12.7;-6.5;29.0;1.5;1013.5;994.4
Arena_Lodowa;8-12-2024;500m_Men_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;end;11:58:00;12.7;-6.5;29.0;1.7;1013.7;994.6
Arena_Lodowa;8-12-2024;500m_Women_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;start;12:19:00;12.7;-6.5;29.0;1.7;1013.7;994.6
Arena_Lodowa;8-12-2024;500m_Women_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;end;12:31:00;12.7;-6.5;29.0;1.8;1014.6;995.5
Arena_Lodowa;8-12-2024;500m_Men_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;start;12:36:00;12.6;-6.5;29.0;1.8;1014.6;995.5
Arena_Lodowa;8-12-2024;500m_Men_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;500;end;12:56:00;12.5;-6.5;28.0;1.8;1014.6;995.5
Arena_Lodowa;8-12-2024;1500m_Women_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;start;13:18:00;12.6;-6.5;28.0;1.8;1014.6;995.5
Arena_Lodowa;8-12-2024;1500m_Women_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;end;13:58:00;12.4;-6.5;28.0;1.7;1015.0;995.9
Arena_Lodowa;8-12-2024;1500m_Men_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;start;14:16:00;12.4;-6.5;28.0;1.7;1015.0;995.9
Arena_Lodowa;8-12-2024;1500m_Men_Juniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;end;14:52:00;12.6;-6.5;28.0;1.6;1015.1;996.0
Arena_Lodowa;8-12-2024;1500m_Women_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;start;15:14:00;12.6;-6.5;28.0;1.6;1015.1;996.0
Arena_Lodowa;8-12-2024;1500m_Women_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;end;15:26:00;12.7;-6.5;28.0;1.6;1015.1;996.0
Arena_Lodowa;8-12-2024;1500m_Men_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;start;15:32:00;12.7;-6.5;28.0;1.7;1015.2;996.1
Arena_Lodowa;8-12-2024;1500m_Men_Neo-seniors;ISU_Junior_World_Cup_Speed_Skating_#2;POL;1500;end;15:48:00;12.8;-6.5;28.0;1.7;1015.2;996.1
Arena_Lodowa;21-2-2025;1st_500m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;start;13:15:00;13.0;-7.0;26.0;4.0;1032.8;1013.5
Arena_Lodowa;21-2-2025;1st_500m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;end;13:39:00;13.0;-7.0;26.0;4.0;1032.4;1013.1
Arena_Lodowa;21-2-2025;1st_500m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;start;13:49:00;13.0;-7.0;26.0;4.0;1032.4;1013.1
Arena_Lodowa;21-2-2025;1st_500m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;end;14:15:00;13.0;-7.0;26.0;4.0;1032.4;1013.1
Arena_Lodowa;21-2-2025;1500m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1500;start;14:28:00;13.4;-7.0;23.0;4.0;1032.4;1013.1
Arena_Lodowa;21-2-2025;1500m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1500;end;15:05:00;13.4;-7.0;23.0;3.2;1032.2;1012.9
Arena_Lodowa;21-2-2025;1500m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1500;start;15:20:00;13.2;-6.3;25.0;3.2;1032.2;1012.9
Arena_Lodowa;21-2-2025;1500m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1500;end;16:08:00;12.7;-6.3;25.0;0.7;1032.1;1012.6
Arena_Lodowa;21-2-2025;1st_500m_Women;ISU_World_Cup_Speed_Skating_#5;POL;500;start;17:30:00;12.6;-6.0;27.0;-0.5;1032.0;1012.4
Arena_Lodowa;21-2-2025;1st_500m_Women;ISU_World_Cup_Speed_Skating_#5;POL;500;end;17:50:00;12.9;-6.5;27.0;-1.0;1032.2;1012.6
Arena_Lodowa;21-2-2025;1st_500m_Men;ISU_World_Cup_Speed_Skating_#5;POL;500;start;17:58:00;12.9;-6.5;27.0;-1.0;1032.2;1012.6
Arena_Lodowa;21-2-2025;1st_500m_Men;ISU_World_Cup_Speed_Skating_#5;POL;500;end;18:17:00;13.1;-6.5;27.0;-1.0;1032.2;1012.6
Arena_Lodowa;21-2-2025;1500m_Women;ISU_World_Cup_Speed_Skating_#5;POL;1500;start;18:37:00;13.3;-6.0;27.0;-1.4;1032.2;1012.6
Arena_Lodowa;21-2-2025;1500m_Women;ISU_World_Cup_Speed_Skating_#5;POL;1500;end;19:09:00;13.2;-6.0;27.0;-1.4;1032.2;1012.6
Arena_Lodowa;21-2-2025;1500m_Men;ISU_World_Cup_Speed_Skating_#5;POL;1500;start;19:17:00;13.2;-6.0;27.0;-1.4;1032.2;1012.6
Arena_Lodowa;21-2-2025;1500m_Men;ISU_World_Cup_Speed_Skating_#5;POL;1500;end;19:48:00;12.9;-6.5;27.0;-1.8;1032.3;1012.6
Arena_Lodowa;22-2-2025;3000m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;3000;start;08:35:00;11.9;-6.5;25.0;2.3;1029.5;1010.2
Arena_Lodowa;22-2-2025;3000m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;3000;end;09:21:00;12.5;-6.5;25.0;2.3;1029.5;1010.2
Arena_Lodowa;22-2-2025;5000m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;5000;start;09:35:00;12.5;-6.5;25.0;4.7;1029.0;1009.9
Arena_Lodowa;22-2-2025;5000m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;5000;end;10:39:00;13.0;-6.5;25.0;6.4;1028.4;1009.4
Arena_Lodowa;22-2-2025;1000m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1000;start;10:51:00;13.1;-6.5;25.0;6.4;1028.4;1009.4
Arena_Lodowa;22-2-2025;1000m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1000;end;11:27:00;13.0;-6.5;25.0;6.4;1028.4;1009.4
Arena_Lodowa;22-2-2025;1000m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1000;start;11:40:00;13.0;-6.5;25.0;7.4;1027.8;1008.9
Arena_Lodowa;22-2-2025;1000m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;1000;end;12:16:00;13.0;-6.5;25.0;7.4;1027.8;1008.9
Arena_Lodowa;22-2-2025;3000m_Women;ISU_World_Cup_Speed_Skating_#5;POL;3000;start;13:30:00;12.9;-6.0;25.0;7.8;1027.4;1008.5
Arena_Lodowa;22-2-2025;3000m_Women;ISU_World_Cup_Speed_Skating_#5;POL;3000;end;14:11:00;12.9;-6.0;25.0;7.5;1027.2;1008.3
Arena_Lodowa;22-2-2025;5000m_Men;ISU_World_Cup_Speed_Skating_#5;POL;5000;start;14:30:00;13.3;-6.0;25.0;7.5;1027.2;1008.3
Arena_Lodowa;22-2-2025;5000m_Men;ISU_World_Cup_Speed_Skating_#5;POL;5000;end;15:32:00;13.5;-6.0;25.0;2.7;1026.9;1007.7
Arena_Lodowa;22-2-2025;1000m_Women;ISU_World_Cup_Speed_Skating_#5;POL;1000;start;15:48:00;13.6;-6.0;25.0;2.7;1026.9;1007.7
Arena_Lodowa;22-2-2025;1000m_Women;ISU_World_Cup_Speed_Skating_#5;POL;1000;end;16:14:00;13.7;-6.0;25.0;2.7;1026.9;1007.7
Arena_Lodowa;22-2-2025;1000m_Men;ISU_World_Cup_Speed_Skating_#5;POL;1000;start;16:20:00;13.7;-6.0;25.0;2.7;1026.9;1007.7
Arena_Lodowa;22-2-2025;1000m_Men;ISU_World_Cup_Speed_Skating_#5;POL;1000;end;16:44:00;13.7;-6.0;25.0;1.0;1027.6;1008.2
Arena_Lodowa;23-2-2025;2nd_500m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;start;10:20:00;12.1;-6.0;25.0;5.8;1027.9;1008.9
Arena_Lodowa;23-2-2025;2nd_500m_Women_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;end;10:41:00;12.5;-7.0;25.0;7.3;1027.5;1008.6
Arena_Lodowa;23-2-2025;2nd_500m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;start;11:02:00;12.7;-7.0;25.0;7.3;1027.5;1008.6
Arena_Lodowa;23-2-2025;2nd_500m_Men_Division_B;ISU_World_Cup_Speed_Skating_#5;POL;500;end;11:27:00;12.9;-7.0;25.0;7.3;1027.5;1008.6
Arena_Lodowa;23-2-2025;2nd_500m_Women;ISU_World_Cup_Speed_Skating_#5;POL;500;start;13:30:00;12.1;-7.0;26.0;7.9;1026.9;1008.0
Arena_Lodowa;23-2-2025;2nd_500m_Women;ISU_World_Cup_Speed_Skating_#5;POL;500;end;13:48:00;12.5;-7.0;26.0;8.1;1026.7;1007.8
Arena_Lodowa;23-2-2025;2nd_500m_Men;ISU_World_Cup_Speed_Skating_#5;POL;500;start;13:58:00;12.6;-7.0;26.0;8.1;1026.7;1007.8
Arena_Lodowa;23-2-2025;2nd_500m_Men;ISU_World_Cup_Speed_Skating_#5;POL;500;end;14:19:00;12.6;-7.0;26.0;8.1;1026.7;1007.8
Bolshoy_Ice_Dome;21-3-2013;1500m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1500;start;13:05:00;14.5;-5.5;37.0;17.1;1015.4;1015.3
Bolshoy_Ice_Dome;21-3-2013;1500m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1500;end;13:45:00;14.5;-5.5;37.0;15.9;1014.7;1014.6
Bolshoy_Ice_Dome;21-3-2013;3000m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;3000;start;14:10:00;14.6;-5.3;41.0;15.9;1014.7;1014.6
Bolshoy_Ice_Dome;21-3-2013;3000m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;3000;end;15:38:00;14.6;-5.3;41.0;13.6;1013.5;1013.4
Bolshoy_Ice_Dome;22-3-2013;1000m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1000;start;11:30:00;13.8;-5.8;37.0;22.8;1001.3;1001.2
Bolshoy_Ice_Dome;22-3-2013;1000m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1000;end;12:05:00;13.8;-5.8;37.0;22.7;1000.7;1000.6
Bolshoy_Ice_Dome;22-3-2013;1500m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1500;start;12:30:00;13.8;-5.3;39.0;22.7;1000.7;1000.6
Bolshoy_Ice_Dome;22-3-2013;1500m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1500;end;12:59:00;13.8;-5.3;39.0;22.6;999.5;999.4
Bolshoy_Ice_Dome;22-3-2013;5000m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;5000;start;13:30:00;14.3;-5.5;40.0;22.6;999.5;999.4
Bolshoy_Ice_Dome;22-3-2013;5000m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;5000;end;15:25:00;14.3;-5.5;40.0;20.3;997.7;997.6
Bolshoy_Ice_Dome;23-3-2013;1000m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1000;start;10:00:00;14.7;-5.5;40.0;6.0;1001.1;1001.0
Bolshoy_Ice_Dome;23-3-2013;1000m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;1000;end;10:29:00;14.7;-5.5;40.0;6.0;1001.1;1001.0
Bolshoy_Ice_Dome;23-3-2013;10000m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;10000;start;10:54:00;14.7;-5.5;40.0;5.7;1002.5;1002.4
Bolshoy_Ice_Dome;23-3-2013;10000m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;10000;end;13:28:00;14.7;-5.5;40.0;7.3;1004.6;1004.5
Bolshoy_Ice_Dome;23-3-2013;5000m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;5000;start;14:05:00;14.6;-5.5;42.0;6.4;1005.6;1005.5
Bolshoy_Ice_Dome;23-3-2013;5000m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;5000;end;15:32:00;14.6;-5.5;42.0;6.9;1007.5;1007.4
Bolshoy_Ice_Dome;24-3-2013;1st_500m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;start;11:30:00;14.5;-5.5;42.0;2.7;1019.3;1019.2
Bolshoy_Ice_Dome;24-3-2013;1st_500m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;end;11:54:00;14.5;-5.5;42.0;3.9;1019.8;1019.7
Bolshoy_Ice_Dome;24-3-2013;1st_500m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;start;12:16:00;14.6;-5.5;42.0;3.9;1019.8;1019.7
Bolshoy_Ice_Dome;24-3-2013;1st_500m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;end;12:39:00;14.6;-5.5;42.0;4.1;1020.6;1020.5
Bolshoy_Ice_Dome;24-3-2013;2nd_500m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;start;13:00:00;14.6;-5.5;42.0;4.1;1020.6;1020.5
Bolshoy_Ice_Dome;24-3-2013;2nd_500m_Ladies;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;end;13:23:00;14.6;-5.5;42.0;4.1;1020.6;1020.5
Bolshoy_Ice_Dome;24-3-2013;2nd_500m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;start;13:47:00;14.7;-5.5;42.0;4.1;1021.0;1020.9
Bolshoy_Ice_Dome;24-3-2013;2nd_500m_Men;Essent_ISU_World_Single_Distances_Speed_Skating_Championships;RUS;500;end;14:13:00;14.7;-5.5;42.0;4.1;1021.0;1020.9
Bolshoy_Ice_Dome;8-2-2014;5000m_Men;Olympic_Games_2014;RUS;5000;start;07:45:00;16.3;-6.9;25.0;10.3;1023.4;1023.3
Bolshoy_Ice_Dome;8-2-2014;5000m_Men;Olympic_Games_2014;RUS;5000;cleaning;08:48:00;16.3;-6.8;25.0;9.7;1023.6;1023.5
Bolshoy_Ice_Dome;8-2-2014;5000m_Men;Olympic_Games_2014;RUS;5000;cleaning;09:45:00;16.4;-6.6;26.0;9.8;1023.4;1023.3
Bolshoy_Ice_Dome;8-2-2014;5000m_Men;Olympic_Games_2014;RUS;5000;end;10:45:00;16.5;-6.5;26.0;9.7;1022.8;1022.7
Bolshoy_Ice_Dome;9-2-2014;3000m_Ladies;Olympic_Games_2014;RUS;3000;start;07:50:00;15.0;-7.2;28.0;11.8;1019.5;1019.4
Bolshoy_Ice_Dome;9-2-2014;3000m_Ladies;Olympic_Games_2014;RUS;3000;cleaning;08:50:00;15.4;-7.0;30.0;12.6;1019.1;1019.0
Bolshoy_Ice_Dome;9-2-2014;3000m_Ladies;Olympic_Games_2014;RUS;3000;end;10:00:00;15.8;-6.8;28.0;12.0;1018.5;1018.4
Bolshoy_Ice_Dome;10-2-2014;1st_500m_Men;Olympic_Games_2014;RUS;500;start;09:14:00;14.1;-6.7;29.0;15.2;1014.3;1014.2
Bolshoy_Ice_Dome;10-2-2014;1st_500m_Men;Olympic_Games_2014;RUS;500;cleaning;10:03:00;15.3;-6.5;30.0;15.4;1013.8;1013.7
Bolshoy_Ice_Dome;10-2-2014;2nd_500m_Men;Olympic_Games_2014;RUS;500;start;11:03:00;15.5;-6.3;33.0;15.1;1013.6;1013.5
Bolshoy_Ice_Dome;10-2-2014;1st_500m_Men;Olympic_Games_2014;RUS;500;end;11:08:00;15.5;-6.3;33.0;15.1;1013.6;1013.5
Bolshoy_Ice_Dome;10-2-2014;2nd_500m_Men;Olympic_Games_2014;RUS;500;cleaning;11:55:00;14.8;-6.1;35.0;14.9;1013.6;1013.5
Bolshoy_Ice_Dome;10-2-2014;2nd_500m_Men;Olympic_Games_2014;RUS;500;end;13:00:00;14.8;-6.0;34.0;15.2;1014.0;1013.9
Bolshoy_Ice_Dome;11-2-2014;1st_500m_Ladies;Olympic_Games_2014;RUS;500;start;08:55:00;15.0;-7.0;33.0;12.0;1023.0;1022.9
Bolshoy_Ice_Dome;11-2-2014;1st_500m_Ladies;Olympic_Games_2014;RUS;500;cleaning;09:45:00;15.3;-6.9;35.0;12.0;1022.8;1022.7
Bolshoy_Ice_Dome;11-2-2014;1st_500m_Ladies;Olympic_Games_2014;RUS;500;end;10:30:00;15.5;-6.6;38.0;12.0;1022.8;1022.7
Bolshoy_Ice_Dome;11-2-2014;2nd_500m_Ladies;Olympic_Games_2014;RUS;500;start;10:30:00;15.5;-6.6;38.0;12.0;1022.8;1022.7
Bolshoy_Ice_Dome;11-2-2014;2nd_500m_Ladies;Olympic_Games_2014;RUS;500;cleaning;11:30:00;15.8;-6.5;39.0;11.7;1022.7;1022.6
Bolshoy_Ice_Dome;11-2-2014;2nd_500m_Ladies;Olympic_Games_2014;RUS;500;end;12:25:00;15.8;-6.4;39.0;11.6;1022.6;1022.5
Bolshoy_Ice_Dome;12-2-2014;1000m_Men;Olympic_Games_2014;RUS;1000;start;10:15:00;14.5;-7.2;23.0;17.2;1020.9;1020.8
Bolshoy_Ice_Dome;12-2-2014;1000m_Men;Olympic_Games_2014;RUS;1000;cleaning;11:05:00;14.5;-7.0;28.0;16.7;1020.0;1019.9
Bolshoy_Ice_Dome;12-2-2014;1000m_Men;Olympic_Games_2014;RUS;1000;end;11:55:00;14.9;-6.7;30.0;16.4;1019.8;1019.7
Bolshoy_Ice_Dome;13-2-2014;1000m_Ladies;Olympic_Games_2014;RUS;1000;start;10:10:00;14.2;-7.1;28.0;19.8;1014.1;1014.0
Bolshoy_Ice_Dome;13-2-2014;1000m_Ladies;Olympic_Games_2014;RUS;1000;cleaning;11:00:00;14.7;-7.3;28.0;19.0;1013.9;1013.8
Bolshoy_Ice_Dome;13-2-2014;1000m_Ladies;Olympic_Games_2014;RUS;1000;end;12:00:00;15.6;-7.1;29.0;18.5;1013.5;1013.4
Bolshoy_Ice_Dome;15-2-2014;1500m_Men;Olympic_Games_2014;RUS;1500;start;09:40:00;14.6;-6.9;28.0;20.3;1010.1;1010.0
Bolshoy_Ice_Dome;15-2-2014;1500m_Men;Olympic_Games_2014;RUS;1500;cleaning;10:40:00;14.4;-7.0;31.0;20.1;1010.1;1010.0
Bolshoy_Ice_Dome;15-2-2014;1500m_Men;Olympic_Games_2014;RUS;1500;end;11:40:00;15.0;-6.6;32.0;19.4;1009.9;1009.8
Bolshoy_Ice_Dome;16-2-2014;1500m_Ladies;Olympic_Games_2014;RUS;1500;start;10:24:00;14.6;-6.8;23.0;11.4;1017.5;1017.4
Bolshoy_Ice_Dome;16-2-2014;1500m_Ladies;Olympic_Games_2014;RUS;1500;cleaning;11:10:00;14.8;-6.5;24.0;10.7;1018.1;1018.0
Bolshoy_Ice_Dome;16-2-2014;1500m_Ladies;Olympic_Games_2014;RUS;1500;end;12:10:00;15.1;-6.3;28.0;10.3;1018.6;1018.5
Bolshoy_Ice_Dome;18-2-2014;10000m_Men;Olympic_Games_2014;RUS;10000;start;09:10:00;14.6;-7.2;26.0;10.9;1020.5;1020.4
Bolshoy_Ice_Dome;18-2-2014;10000m_Men;Olympic_Games_2014;RUS;10000;cleaning;10:15:00;15.8;-6.9;30.0;9.6;1019.7;1019.6
Bolshoy_Ice_Dome;18-2-2014;10000m_Men;Olympic_Games_2014;RUS;10000;cleaning;11:10:00;15.1;-6.6;31.0;8.6;1019.4;1019.3
Bolshoy_Ice_Dome;18-2-2014;10000m_Men;Olympic_Games_2014;RUS;10000;end;12:10:00;15.3;-6.5;32.0;8.4;1020.0;1019.9
Bolshoy_Ice_Dome;19-2-2014;5000m_Ladies;Olympic_Games_2014;RUS;5000;start;09:40:00;14.6;-7.5;26.0;11.1;1027.4;1027.3
Bolshoy_Ice_Dome;19-2-2014;5000m_Ladies;Olympic_Games_2014;RUS;5000;cleaning;10:40:00;14.7;-7.2;23.0;10.8;1027.6;1027.5
Bolshoy_Ice_Dome;19-2-2014;5000m_Ladies;Olympic_Games_2014;RUS;5000;end;11:37:00;15.3;-6.9;24.0;10.7;1026.6;1026.5
Calgary_Olympic_Oval;4-12-2009;1st_500m_Men_Division_B;Essent_ISU_World_Cup;CAN;500;start;16:49:00;15.0;-7.8;26.0;-3.0;1011.8;880.1
Calgary_Olympic_Oval;4-12-2009;1st_500m_Men_Division_B;Essent_ISU_World_Cup;CAN;500;end;17:28:00;15.0;-7.8;26.0;-3.0;1011.8;880.1
Calgary_Olympic_Oval;4-12-2009;1st_500m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;500;start;19:04:00;15.0;-7.8;26.0;-3.0;1012.8;880.9
Calgary_Olympic_Oval;4-12-2009;1st_500m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;500;end;19:26:00;15.0;-7.8;26.0;-3.0;1012.8;880.9
Calgary_Olympic_Oval;4-12-2009;1st_500m_Men_Division_A;Essent_ISU_World_Cup;CAN;500;start;19:34:00;15.0;-8.3;20.0;-3.2;1012.9;880.9
Calgary_Olympic_Oval;4-12-2009;1st_500m_Men_Division_A;Essent_ISU_World_Cup;CAN;500;end;19:54:00;15.0;-8.3;20.0;-3.2;1012.9;880.9
Calgary_Olympic_Oval;4-12-2009;3000m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;3000;start;20:17:00;15.2;-8.4;26.0;-3.2;1012.9;880.9
Calgary_Olympic_Oval;4-12-2009;3000m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;3000;end;21:08:00;15.2;-8.4;26.0;-3.4;1013.6;881.4
Calgary_Olympic_Oval;4-12-2009;1500m_Men_Division_A;Essent_ISU_World_Cup;CAN;1500;start;21:29:00;15.0;-8.4;26.0;-3.4;1013.6;881.4
Calgary_Olympic_Oval;4-12-2009;1500m_Men_Division_A;Essent_ISU_World_Cup;CAN;1500;end;21:59:00;15.0;-8.4;26.0;-3.7;1015.0;882.5
Calgary_Olympic_Oval;5-12-2009;2nd_500m_Men_Division_B;Essent_ISU_World_Cup;CAN;500;start;16:47:00;14.9;-8.1;25.0;-10.0;1034.7;896.7
Calgary_Olympic_Oval;5-12-2009;2nd_500m_Men_Division_B;Essent_ISU_World_Cup;CAN;500;end;17:31:00;14.9;-8.1;25.0;-10.0;1035.0;896.9
Calgary_Olympic_Oval;5-12-2009;2nd_500m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;500;start;19:04:00;15.7;-8.2;25.0;-9.5;1035.2;897.3
Calgary_Olympic_Oval;5-12-2009;2nd_500m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;500;end;19:29:00;15.7;-8.2;25.0;-9.5;1035.2;897.3
Calgary_Olympic_Oval;5-12-2009;2nd_500m_Men_Division_A;Essent_ISU_World_Cup;CAN;500;start;19:32:00;15.7;-8.2;25.0;-9.5;1035.5;897.6
Calgary_Olympic_Oval;5-12-2009;2nd_500m_Men_Division_A;Essent_ISU_World_Cup;CAN;500;end;19:58:00;15.7;-8.2;25.0;-9.5;1035.5;897.6
Calgary_Olympic_Oval;5-12-2009;1500m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;1500;start;20:24:00;15.2;-8.4;24.0;-9.5;1035.5;897.6
Calgary_Olympic_Oval;5-12-2009;1500m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;1500;end;20:54:00;15.2;-8.4;24.0;-9.6;1035.9;897.9
Calgary_Olympic_Oval;5-12-2009;5000m_Men_Division_A;Essent_ISU_World_Cup;CAN;5000;start;21:19:00;15.9;-8.3;24.0;-9.6;1035.9;897.9
Calgary_Olympic_Oval;5-12-2009;5000m_Men_Division_A;Essent_ISU_World_Cup;CAN;5000;end;22:50:00;15.9;-8.3;24.0;-10.7;1036.1;897.6
Calgary_Olympic_Oval;6-12-2009;5000m_Men_Division_B;Essent_ISU_World_Cup;CAN;5000;start;00:54:00;15.6;-8.1;24.0;-11.5;1038.5;899.2
Calgary_Olympic_Oval;6-12-2009;5000m_Men_Division_B;Essent_ISU_World_Cup;CAN;5000;end;02:38:00;15.6;-8.1;24.0;-12.2;1040.9;901.0
Calgary_Olympic_Oval;6-12-2009;1000m_Ladies_Division_B;Essent_ISU_World_Cup;CAN;1000;start;15:04:00;14.0;-8.4;25.0;-18.4;1047.1;903.2
Calgary_Olympic_Oval;6-12-2009;1000m_Ladies_Division_B;Essent_ISU_World_Cup;CAN;1000;end;15:52:00;14.0;-8.4;25.0;-18.8;1047.5;903.4
Calgary_Olympic_Oval;6-12-2009;1000m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;1000;start;18:30:00;15.6;-8.3;25.0;-19.0;1047.6;903.3
Calgary_Olympic_Oval;6-12-2009;1000m_Ladies_Division_A;Essent_ISU_World_Cup;CAN;1000;end;18:56:00;15.6;-8.3;25.0;-18.7;1046.6;902.6
Calgary_Olympic_Oval;6-12-2009;1000m_Men_Division_A;Essent_ISU_World_Cup;CAN;1000;start;19:10:00;16.1;-8.5;25.0;-18.7;1046.6;902.6
Calgary_Olympic_Oval;6-12-2009;1000m_Men_Division_A;Essent_ISU_World_Cup;CAN;1000;end;19:29:00;16.1;-8.5;25.0;-18.7;1046.6;902.6
Calgary_Olympic_Oval;12-2-2011;500m_Ladies;Essent_ISU_World_Allround_Speed_Skating_Championships;CAN;500;start;19:04:00;16.0;-8.4;28.0;2.9;998.2;870.8
